station,pollutant,date,corrected_measure,corrected_measure_validity,non-volatil_measure,non-volatil_measure_validity
FR01004,PM10,2007/07/31,13,1,13,1
FR01004,PM10,2007/08/01,18,1,18,1
FR01004,PM10,2007/08/02,23,1,23,1
FR01004,PM10,2007/08/03,27,1,25,1
FR01004,PM10,2007/08/04,20,1,19,1
FR01004,PM10,2007/08/05,18,1,18,1
FR01004,PM10,2007/08/06,19,1,19,1
FR01004,PM10,2007/08/07,13,1,13,1
FR01004,PM10,2007/08/08,14,1,14,1
FR01004,PM10,2007/08/09,7,1,7,1
FR01004,PM10,2007/08/10,16,1,15,1
FR01004,PM10,2007/08/11,22,1,17,1
FR01004,PM10,2007/08/12,22,1,19,1
FR01004,PM10,2007/08/13,-999,-1,-999,-1
FR01004,PM10,2007/08/14,-999,-1,-999,-1
FR01004,PM10,2007/08/15,13,1,12,1
FR01004,PM10,2007/08/16,11,1,10,1
FR01004,PM10,2007/08/17,16,1,14,1
FR01004,PM10,2007/08/18,13,1,12,1
FR01004,PM10,2007/08/19,10,1,10,1
FR01004,PM10,2007/08/20,8,1,8,1
FR01004,PM10,2007/08/21,11,1,10,1
FR01004,PM10,2007/08/22,11,1,9,1
FR01004,PM10,2007/08/23,10,1,9,1
FR01004,PM10,2007/08/24,15,1,15,1
FR01004,PM10,2007/08/25,14,1,14,1
FR01004,PM10,2007/08/26,19,1,17,1
FR01004,PM10,2007/08/27,29,1,22,1
FR01004,PM10,2007/08/28,21,1,17,1
FR01004,PM10,2007/08/29,17,1,16,1
FR01004,PM10,2007/08/30,21,1,20,1
FR01004,PM10,2007/08/31,25,1,21,1
FR01004,PM10,2007/09/01,17,1,15,1
FR01004,PM10,2007/09/02,17,1,16,1
FR01004,PM10,2007/09/03,13,1,12,1
FR01004,PM10,2007/09/04,12,1,12,1
FR01004,PM10,2007/09/05,18,1,17,1
FR01004,PM10,2007/09/06,19,1,15,1
FR01004,PM10,2007/09/07,14,1,12,1
FR01004,PM10,2007/09/08,15,1,14,1
FR01004,PM10,2007/09/09,15,1,12,1
FR01004,PM10,2007/09/10,19,1,19,1
FR01004,PM10,2007/09/11,15,1,15,1
FR01004,PM10,2007/09/12,17,1,17,1
FR01004,PM10,2007/09/13,18,1,17,1
FR01004,PM10,2007/09/14,23,1,23,1
FR01004,PM10,2007/09/15,22,1,21,1
FR01004,PM10,2007/09/16,21,1,20,1
FR01004,PM10,2007/09/17,25,1,24,1
FR01004,PM10,2007/09/18,9,1,7,1
FR01004,PM10,2007/09/19,18,1,18,1
FR01004,PM10,2007/09/20,18,1,17,1
FR01004,PM10,2007/09/21,18,1,18,1
FR01004,PM10,2007/09/22,28,1,27,1
FR01004,PM10,2007/09/23,28,1,28,1
FR01004,PM10,2007/09/24,19,1,18,1
FR01004,PM10,2007/09/25,13,1,12,1
FR01004,PM10,2007/09/26,21,1,20,1
FR01004,PM10,2007/09/27,11,1,7,1
FR01004,PM10,2007/09/28,13,1,11,1
FR01004,PM10,2007/09/29,17,1,15,1
FR01004,PM10,2007/09/30,15,1,14,1
FR01004,PM10,2007/10/01,24,1,22,1
FR01004,PM10,2007/10/02,25,1,22,1
FR01004,PM10,2007/10/03,28,1,22,1
FR01004,PM10,2007/10/04,26,1,20,1
FR01004,PM10,2007/10/05,35,1,20,1
FR01004,PM10,2007/10/06,14,1,13,1
FR01004,PM10,2007/10/07,21,1,18,1
FR01004,PM10,2007/10/08,32,1,29,1
FR01004,PM10,2007/10/09,68,1,51,1
FR01004,PM10,2007/10/10,40,1,23,1
FR01004,PM10,2007/10/11,37,1,24,1
FR01004,PM10,2007/10/12,43,1,31,1
FR01004,PM10,2007/10/13,20,1,12,1
FR01004,PM10,2007/10/14,17,1,13,1
FR01004,PM10,2007/10/15,28,1,24,1
FR01004,PM10,2007/10/16,28,1,20,1
FR01004,PM10,2007/10/17,20,1,17,1
FR01004,PM10,2007/10/18,14,1,14,1
FR01004,PM10,2007/10/19,13,1,13,1
FR01004,PM10,2007/10/20,9,1,6,1
FR01004,PM10,2007/10/21,20,1,10,1
FR01004,PM10,2007/10/22,12,1,7,1
FR01004,PM10,2007/10/23,18,1,14,1
FR01004,PM10,2007/10/24,12,1,11,1
FR01004,PM10,2007/10/25,15,1,12,1
FR01004,PM10,2007/10/26,20,1,16,1
FR01004,PM10,2007/10/27,32,1,25,1
FR01004,PM10,2007/10/28,36,1,24,1
FR01004,PM10,2007/10/29,36,1,25,1
FR01004,PM10,2007/10/30,14,1,14,1
FR01004,PM10,2007/10/31,17,1,12,1
FR01004,PM10,2007/11/01,17,1,12,1
FR01004,PM10,2007/11/02,22,1,18,1
FR01004,PM10,2007/11/03,19,1,13,1
FR01004,PM10,2007/11/04,12,1,8,1
FR01004,PM10,2007/11/05,18,1,18,1
FR01004,PM10,2007/11/06,24,1,21,1
FR01004,PM10,2007/11/07,23,1,22,1
FR01004,PM10,2007/11/08,16,1,12,1
FR01004,PM10,2007/11/09,8,1,8,1
FR01004,PM10,2007/11/10,13,1,12,1
FR01004,PM10,2007/11/11,8,1,8,1
FR01004,PM10,2007/11/12,14,1,14,1
FR01004,PM10,2007/11/13,17,1,15,1
FR01004,PM10,2007/11/14,10,1,9,1
FR01004,PM10,2007/11/15,9,1,9,1
FR01004,PM10,2007/11/16,23,1,21,1
FR01004,PM10,2007/11/17,34,1,21,1
FR01004,PM10,2007/11/18,21,1,8,1
FR01004,PM10,2007/11/19,21,1,11,1
FR01004,PM10,2007/11/20,18,1,12,1
FR01004,PM10,2007/11/21,16,1,13,1
FR01004,PM10,2007/11/22,19,1,14,1
FR01004,PM10,2007/11/23,12,1,7,1
FR01004,PM10,2007/11/24,11,1,11,1
FR01004,PM10,2007/11/25,12,1,10,1
FR01004,PM10,2007/11/26,10,1,10,1
FR01004,PM10,2007/11/27,22,1,22,1
FR01004,PM10,2007/11/28,21,1,17,1
FR01004,PM10,2007/11/29,32,1,25,1
FR01004,PM10,2007/11/30,17,1,14,1
FR01004,PM10,2007/12/01,11,1,11,1
FR01004,PM10,2007/12/02,6,1,5,1
FR01004,PM10,2007/12/03,12,1,12,1
FR01004,PM10,2007/12/04,20,1,20,1
FR01004,PM10,2007/12/05,10,1,10,1
FR01004,PM10,2007/12/06,17,1,17,1
FR01004,PM10,2007/12/07,9,1,9,1
FR01004,PM10,2007/12/08,11,1,11,1
FR01004,PM10,2007/12/09,10,1,10,1
FR01004,PM10,2007/12/10,14,1,14,1
FR01004,PM10,2007/12/11,16,1,16,1
FR01004,PM10,2007/12/12,21,1,21,1
FR01004,PM10,2007/12/13,14,1,11,1
FR01004,PM10,2007/12/14,10,1,9,1
FR01004,PM10,2007/12/15,9,1,9,1
FR01004,PM10,2007/12/16,15,1,14,1
FR01004,PM10,2007/12/17,21,1,20,1
FR01004,PM10,2007/12/18,27,1,26,1
FR01004,PM10,2007/12/19,50,1,42,1
FR01004,PM10,2007/12/20,55,1,39,1
FR01004,PM10,2007/12/21,91,1,63,1
FR01004,PM10,2007/12/22,103,1,73,1
FR01004,PM10,2007/12/23,144,1,94,1
FR01004,PM10,2007/12/24,132,1,77,1
FR01004,PM10,2007/12/25,66,1,32,1
FR01004,PM10,2007/12/26,62,1,34,1
FR01004,PM10,2007/12/27,29,1,15,1
FR01004,PM10,2007/12/28,13,1,9,1
FR01004,PM10,2007/12/29,14,1,9,1
FR01004,PM10,2007/12/30,15,1,15,1
FR01004,PM10,2007/12/31,24,1,20,1
FR01005,PM10,2007/01/01,-999,-1,-999,-1
FR01005,PM10,2007/01/02,-999,-1,-999,-1
FR01005,PM10,2007/01/03,-999,-1,-999,-1
FR01005,PM10,2007/01/04,-999,-1,-999,-1
FR01005,PM10,2007/01/05,-999,-1,-999,-1
FR01005,PM10,2007/01/06,-999,-1,-999,-1
FR01005,PM10,2007/01/07,-999,-1,-999,-1
FR01005,PM10,2007/01/08,-999,-1,-999,-1
FR01005,PM10,2007/01/09,-999,-1,-999,-1
FR01005,PM10,2007/01/10,-999,-1,-999,-1
FR01005,PM10,2007/01/11,-999,-1,-999,-1
FR01005,PM10,2007/01/12,-999,-1,-999,-1
FR01005,PM10,2007/01/13,6,1,6,1
FR01005,PM10,2007/01/14,13,1,13,1
FR01005,PM10,2007/01/15,40,1,40,1
FR01005,PM10,2007/01/16,37,1,37,1
FR01005,PM10,2007/01/17,15,1,15,1
FR01005,PM10,2007/01/18,6,1,6,1
FR01005,PM10,2007/01/19,5,1,5,1
FR01005,PM10,2007/01/20,8,1,8,1
FR01005,PM10,2007/01/21,10,1,10,1
FR01005,PM10,2007/01/22,24,1,24,1
FR01005,PM10,2007/01/23,38,1,38,1
FR01005,PM10,2007/01/24,-999,-1,-999,-1
FR01005,PM10,2007/01/25,-999,-1,-999,-1
FR01005,PM10,2007/01/26,34,1,34,1
FR01005,PM10,2007/01/27,19,1,19,1
FR01005,PM10,2007/01/28,16,1,16,1
FR01005,PM10,2007/01/29,13,1,13,1
FR01005,PM10,2007/01/30,19,1,19,1
FR01005,PM10,2007/01/31,-999,-1,-999,-1
FR01005,PM10,2007/02/01,-999,-1,-999,-1
FR01005,PM10,2007/02/02,-999,-1,-999,-1
FR01005,PM10,2007/02/03,-999,-1,-999,-1
FR01005,PM10,2007/02/04,-999,-1,-999,-1
FR01005,PM10,2007/02/05,-999,-1,-999,-1
FR01005,PM10,2007/02/06,-999,-1,-999,-1
FR01005,PM10,2007/02/07,-999,-1,-999,-1
FR01005,PM10,2007/02/08,-999,-1,-999,-1
FR01005,PM10,2007/02/09,-999,-1,-999,-1
FR01005,PM10,2007/02/10,-999,-1,-999,-1
FR01005,PM10,2007/02/11,-999,-1,-999,-1
FR01005,PM10,2007/02/12,-999,-1,-999,-1
FR01005,PM10,2007/02/13,-999,-1,-999,-1
FR01005,PM10,2007/02/14,-999,-1,-999,-1
FR01005,PM10,2007/02/15,-999,-1,-999,-1
FR01005,PM10,2007/02/16,-999,-1,-999,-1
FR01005,PM10,2007/02/17,-999,-1,-999,-1
FR01005,PM10,2007/02/18,-999,-1,-999,-1
FR01005,PM10,2007/02/19,-999,-1,-999,-1
FR01005,PM10,2007/02/20,-999,-1,-999,-1
FR01005,PM10,2007/02/21,55,1,49,1
FR01005,PM10,2007/02/22,28,1,26,1
FR01005,PM10,2007/02/23,31,1,28,1
FR01005,PM10,2007/02/24,9,1,6,1
FR01005,PM10,2007/02/25,3,1,2,1
FR01005,PM10,2007/02/26,6,1,5,1
FR01005,PM10,2007/02/27,11,1,8,1
FR01005,PM10,2007/02/28,4,1,3,1
FR01005,PM10,2007/03/01,5,1,3,1
FR01005,PM10,2007/03/02,11,1,10,1
FR01005,PM10,2007/03/03,9,1,8,1
FR01005,PM10,2007/03/04,16,1,15,1
FR01005,PM10,2007/03/05,11,1,9,1
FR01005,PM10,2007/03/06,12,1,11,1
FR01005,PM10,2007/03/07,6,1,4,1
FR01005,PM10,2007/03/08,24,1,23,1
FR01005,PM10,2007/03/09,18,1,16,1
FR01005,PM10,2007/03/10,24,1,21,1
FR01005,PM10,2007/03/11,30,1,26,1
FR01005,PM10,2007/03/12,37,1,33,1
FR01005,PM10,2007/03/13,45,1,38,1
FR01005,PM10,2007/03/14,96,1,72,1
FR01005,PM10,2007/03/15,62,1,45,1
FR01005,PM10,2007/03/16,80,1,54,1
FR01005,PM10,2007/03/17,25,1,20,1
FR01005,PM10,2007/03/18,7,1,6,1
FR01005,PM10,2007/03/19,5,1,4,1
FR01005,PM10,2007/03/20,38,1,36,1
FR01005,PM10,2007/03/21,22,1,19,1
FR01005,PM10,2007/03/22,10,1,8,1
FR01005,PM10,2007/03/23,13,1,11,1
FR01005,PM10,2007/03/24,20,1,18,1
FR01005,PM10,2007/03/25,43,1,41,1
FR01005,PM10,2007/03/26,65,1,64,1
FR01005,PM10,2007/03/27,59,1,58,1
FR01005,PM10,2007/03/28,49,1,46,1
FR01005,PM10,2007/03/29,15,1,13,1
FR01005,PM10,2007/03/30,15,1,13,1
FR01005,PM10,2007/03/31,27,1,25,1
FR01005,PM10,2007/04/01,53,1,51,1
FR01005,PM10,2007/04/02,58,1,57,1
FR01005,PM10,2007/04/03,81,1,77,1
FR01005,PM10,2007/04/04,75,1,74,1
FR01005,PM10,2007/04/05,39,1,36,1
FR01005,PM10,2007/04/06,42,1,38,1
FR01005,PM10,2007/04/07,50,1,43,1
FR01005,PM10,2007/04/08,36,1,33,1
FR01005,PM10,2007/04/09,24,1,21,1
FR01005,PM10,2007/04/10,43,1,40,1
FR01005,PM10,2007/04/11,50,1,48,1
FR01005,PM10,2007/04/12,48,1,45,1
FR01005,PM10,2007/04/13,50,1,48,1
FR01005,PM10,2007/04/14,51,1,49,1
FR01005,PM10,2007/04/15,40,1,37,1
FR01005,PM10,2007/04/16,51,1,47,1
FR01005,PM10,2007/04/17,68,1,61,1
FR01005,PM10,2007/04/18,41,1,38,1
FR01005,PM10,2007/04/19,39,1,38,1
FR01005,PM10,2007/04/20,48,1,44,1
FR01005,PM10,2007/04/21,33,1,30,1
FR01005,PM10,2007/04/22,31,1,27,1
FR01005,PM10,2007/04/23,36,1,33,1
FR01005,PM10,2007/04/24,38,1,36,1
FR01005,PM10,2007/04/25,54,1,48,1
FR01005,PM10,2007/04/26,55,1,51,1
FR01005,PM10,2007/04/27,45,1,41,1
FR01005,PM10,2007/04/28,36,1,34,1
FR01005,PM10,2007/04/29,33,1,31,1
FR01005,PM10,2007/04/30,55,1,53,1
FR01005,PM10,2007/05/01,57,1,55,1
FR01005,PM10,2007/05/02,76,1,73,1
FR01005,PM10,2007/05/03,36,1,34,1
FR01005,PM10,2007/05/04,41,1,39,1
FR01005,PM10,2007/05/05,47,1,45,1
FR01005,PM10,2007/05/06,27,1,24,1
FR01005,PM10,2007/05/07,14,1,13,1
FR01005,PM10,2007/05/08,9,1,8,1
FR01005,PM10,2007/05/09,9,1,8,1
FR01005,PM10,2007/05/10,16,1,14,1
FR01005,PM10,2007/05/11,14,1,13,1
FR01005,PM10,2007/05/12,13,1,12,1
FR01005,PM10,2007/05/13,17,1,16,1
FR01005,PM10,2007/05/14,10,1,8,1
FR01005,PM10,2007/05/15,9,1,8,1
FR01005,PM10,2007/05/16,5,1,4,1
FR01005,PM10,2007/05/17,11,1,11,1
FR01005,PM10,2007/05/18,27,1,27,1
FR01005,PM10,2007/05/19,15,1,15,1
FR01005,PM10,2007/05/20,21,1,21,1
FR01005,PM10,2007/05/21,22,1,22,1
FR01005,PM10,2007/05/22,14,1,14,1
FR01005,PM10,2007/05/23,49,1,46,1
FR01005,PM10,2007/05/24,39,1,37,1
FR01005,PM10,2007/05/25,25,1,22,1
FR01005,PM10,2007/05/26,19,1,16,1
FR01005,PM10,2007/05/27,14,1,13,1
FR01005,PM10,2007/05/28,7,1,5,1
FR01005,PM10,2007/05/29,10,1,9,1
FR01005,PM10,2007/05/30,16,1,13,1
FR01005,PM10,2007/05/31,11,1,9,1
FR01005,PM10,2007/06/01,8,1,7,1
FR01005,PM10,2007/06/02,25,1,23,1
FR01005,PM10,2007/06/03,22,1,20,1
FR01005,PM10,2007/06/04,31,1,29,1
FR01005,PM10,2007/06/05,36,1,34,1
FR01005,PM10,2007/06/06,38,1,37,1
FR01005,PM10,2007/06/07,-999,-1,-999,-1
FR01005,PM10,2007/06/08,28,1,26,1
FR01005,PM10,2007/06/09,29,1,27,1
FR01005,PM10,2007/06/10,28,1,25,1
FR01005,PM10,2007/06/11,31,1,30,1
FR01005,PM10,2007/06/12,27,1,24,1
FR01005,PM10,2007/06/13,20,1,18,1
FR01005,PM10,2007/06/14,20,1,19,1
FR01005,PM10,2007/06/15,10,1,9,1
FR01005,PM10,2007/06/16,8,1,7,1
FR01005,PM10,2007/06/17,9,1,9,1
FR01005,PM10,2007/06/18,10,1,10,1
FR01005,PM10,2007/06/19,17,1,16,1
FR01005,PM10,2007/06/20,20,1,16,1
FR01005,PM10,2007/06/21,16,1,13,1
FR01005,PM10,2007/06/22,8,1,7,1
FR01005,PM10,2007/06/23,7,1,5,1
FR01005,PM10,2007/06/24,7,1,7,1
FR01005,PM10,2007/06/25,9,1,9,1
FR01005,PM10,2007/06/26,5,1,4,1
FR01005,PM10,2007/06/27,8,1,6,1
FR01005,PM10,2007/06/28,10,1,-999,-1
FR01005,PM10,2007/06/29,7,1,7,1
FR01005,PM10,2007/06/30,6,1,5,1
FR01005,PM10,2007/07/01,17,1,16,1
FR01005,PM10,2007/07/02,8,1,7,1
FR01005,PM10,2007/07/03,8,1,7,1
FR01005,PM10,2007/07/04,7,1,6,1
FR01005,PM10,2007/07/05,9,1,8,1
FR01005,PM10,2007/07/06,11,1,9,1
FR01005,PM10,2007/07/07,12,1,11,1
FR01005,PM10,2007/07/08,16,1,14,1
FR01005,PM10,2007/07/09,9,1,9,1
FR01005,PM10,2007/07/10,8,1,6,1
FR01005,PM10,2007/07/11,7,1,6,1
FR01005,PM10,2007/07/12,10,1,8,1
FR01005,PM10,2007/07/13,14,1,11,1
FR01005,PM10,2007/07/14,31,1,29,1
FR01005,PM10,2007/07/15,28,1,25,1
FR01005,PM10,2007/07/16,26,1,22,1
FR01005,PM10,2007/07/17,14,1,13,1
FR01005,PM10,2007/07/18,30,1,27,1
FR01005,PM10,2007/07/19,35,1,34,1
FR01005,PM10,2007/07/20,32,1,29,1
FR01005,PM10,2007/07/21,17,1,14,1
FR01005,PM10,2007/07/22,9,1,8,1
FR01005,PM10,2007/07/23,32,1,30,1
FR01005,PM10,2007/07/24,10,1,9,1
FR01005,PM10,2007/07/25,13,1,12,1
FR01005,PM10,2007/07/26,14,1,11,1
FR01005,PM10,2007/07/27,14,1,14,1
FR01005,PM10,2007/07/28,12,1,11,1
FR01005,PM10,2007/07/29,10,1,8,1
FR01005,PM10,2007/07/30,14,1,11,1
FR01005,PM10,2007/07/31,24,1,23,1
FR01005,PM10,2007/08/01,39,1,36,1
FR01005,PM10,2007/08/02,24,1,23,1
FR01005,PM10,2007/08/03,23,1,21,1
FR01005,PM10,2007/08/04,27,1,25,1
FR01005,PM10,2007/08/05,42,1,39,1
FR01005,PM10,2007/08/06,31,1,28,1
FR01005,PM10,2007/08/07,18,1,15,1
FR01005,PM10,2007/08/08,33,1,31,1
FR01005,PM10,2007/08/09,15,1,12,1
FR01005,PM10,2007/08/10,26,1,24,1
FR01005,PM10,2007/08/11,33,1,29,1
FR01005,PM10,2007/08/12,22,1,19,1
FR01005,PM10,2007/08/13,11,1,9,1
FR01005,PM10,2007/08/14,25,1,22,1
FR01005,PM10,2007/08/15,13,1,10,1
FR01005,PM10,2007/08/16,9,1,6,1
FR01005,PM10,2007/08/17,11,1,9,1
FR01005,PM10,2007/08/18,14,1,11,1
FR01005,PM10,2007/08/19,16,1,15,1
FR01005,PM10,2007/08/20,4,1,2,1
FR01005,PM10,2007/08/21,17,1,14,1
FR01005,PM10,2007/08/22,13,1,11,1
FR01005,PM10,2007/08/23,20,1,19,1
FR01005,PM10,2007/08/24,34,1,31,1
FR01005,PM10,2007/08/25,23,1,20,1
FR01005,PM10,2007/08/26,22,1,19,1
FR01005,PM10,2007/08/27,47,1,43,1
FR01005,PM10,2007/08/28,56,1,53,1
FR01005,PM10,2007/08/29,48,1,46,1
FR01005,PM10,2007/08/30,41,1,38,1
FR01005,PM10,2007/08/31,20,1,19,1
FR01005,PM10,2007/09/01,8,1,6,1
FR01005,PM10,2007/09/02,7,1,5,1
FR01005,PM10,2007/09/03,12,1,10,1
FR01005,PM10,2007/09/04,23,1,22,1
FR01005,PM10,2007/09/05,27,1,24,1
FR01005,PM10,2007/09/06,21,1,19,1
FR01005,PM10,2007/09/07,25,1,24,1
FR01005,PM10,2007/09/08,27,1,25,1
FR01005,PM10,2007/09/09,30,1,26,1
FR01005,PM10,2007/09/10,13,1,11,1
FR01005,PM10,2007/09/11,16,1,15,1
FR01005,PM10,2007/09/12,24,1,22,1
FR01005,PM10,2007/09/13,49,1,47,1
FR01005,PM10,2007/09/14,40,1,35,1
FR01005,PM10,2007/09/15,32,1,30,1
FR01005,PM10,2007/09/16,40,1,37,1
FR01005,PM10,2007/09/17,27,1,26,1
FR01005,PM10,2007/09/18,12,1,10,1
FR01005,PM10,2007/09/19,17,1,14,1
FR01005,PM10,2007/09/20,17,1,16,1
FR01005,PM10,2007/09/21,38,1,35,1
FR01005,PM10,2007/09/22,37,1,33,1
FR01005,PM10,2007/09/23,34,1,30,1
FR01005,PM10,2007/09/24,15,1,13,1
FR01005,PM10,2007/09/25,12,1,10,1
FR01005,PM10,2007/09/26,15,1,13,1
FR01005,PM10,2007/09/27,48,1,45,1
FR01005,PM10,2007/09/28,26,1,24,1
FR01005,PM10,2007/09/29,15,1,13,1
FR01005,PM10,2007/09/30,22,1,21,1
FR01005,PM10,2007/10/01,37,1,34,1
FR01005,PM10,2007/10/02,54,1,45,1
FR01005,PM10,2007/10/03,45,1,43,1
FR01005,PM10,2007/10/04,48,1,43,1
FR01005,PM10,2007/10/05,58,1,55,1
FR01005,PM10,2007/10/06,36,1,33,1
FR01005,PM10,2007/10/07,31,1,29,1
FR01005,PM10,2007/10/08,74,1,71,1
FR01005,PM10,2007/10/09,69,1,65,1
FR01005,PM10,2007/10/10,60,1,59,1
FR01005,PM10,2007/10/11,55,1,52,1
FR01005,PM10,2007/10/12,48,1,44,1
FR01005,PM10,2007/10/13,44,1,41,1
FR01005,PM10,2007/10/14,32,1,30,1
FR01005,PM10,2007/10/15,52,1,48,1
FR01005,PM10,2007/10/16,37,1,35,1
FR01005,PM10,2007/10/17,35,1,34,1
FR01005,PM10,2007/10/18,17,1,15,1
FR01005,PM10,2007/10/19,25,1,24,1
FR01005,PM10,2007/10/20,23,1,22,1
FR01005,PM10,2007/10/21,25,1,22,1
FR01005,PM10,2007/10/22,45,1,44,1
FR01005,PM10,2007/10/23,40,1,37,1
FR01005,PM10,2007/10/24,48,1,46,1
FR01005,PM10,2007/10/25,55,1,54,1
FR01005,PM10,2007/10/26,88,1,86,1
FR01005,PM10,2007/10/27,33,1,31,1
FR01005,PM10,2007/10/28,29,1,27,1
FR01005,PM10,2007/10/29,30,1,28,1
FR01005,PM10,2007/10/30,20,1,18,1
FR01005,PM10,2007/10/31,31,1,29,1
FR01005,PM10,2007/11/01,38,1,37,1
FR01005,PM10,2007/11/02,28,1,27,1
FR01005,PM10,2007/11/03,24,1,22,1
FR01005,PM10,2007/11/04,27,1,25,1
FR01005,PM10,2007/11/05,35,1,33,1
FR01005,PM10,2007/11/06,22,1,20,1
FR01005,PM10,2007/11/07,19,1,18,1
FR01005,PM10,2007/11/08,15,1,15,1
FR01005,PM10,2007/11/09,11,1,10,1
FR01005,PM10,2007/11/10,9,1,8,1
FR01005,PM10,2007/11/11,8,1,8,1
FR01005,PM10,2007/11/12,15,1,13,1
FR01005,PM10,2007/11/13,11,1,10,1
FR01005,PM10,2007/11/14,24,1,22,1
FR01005,PM10,2007/11/15,28,1,26,1
FR01005,PM10,2007/11/16,31,1,29,1
FR01005,PM10,2007/11/17,47,1,41,1
FR01005,PM10,2007/11/18,27,1,24,1
FR01005,PM10,2007/11/19,31,1,28,1
FR01005,PM10,2007/11/20,-999,-1,-999,-1
FR01005,PM10,2007/11/21,-999,-1,-999,-1
FR01005,PM10,2007/11/22,-999,-1,-999,-1
FR01005,PM10,2007/11/23,-999,-1,-999,-1
FR01005,PM10,2007/11/24,-999,-1,-999,-1
FR01005,PM10,2007/11/25,-999,-1,-999,-1
FR01005,PM10,2007/11/26,-999,-1,-999,-1
FR01005,PM10,2007/11/27,21,1,20,1
FR01005,PM10,2007/11/28,44,1,43,1
FR01005,PM10,2007/11/29,22,1,20,1
FR01005,PM10,2007/11/30,12,1,9,1
FR01005,PM10,2007/12/01,8,1,6,1
FR01005,PM10,2007/12/02,5,1,4,1
FR01005,PM10,2007/12/03,7,1,5,1
FR01005,PM10,2007/12/04,12,1,11,1
FR01005,PM10,2007/12/05,6,1,5,1
FR01005,PM10,2007/12/06,14,1,13,1
FR01005,PM10,2007/12/07,4,1,3,1
FR01005,PM10,2007/12/08,7,1,6,1
FR01005,PM10,2007/12/09,5,1,4,1
FR01005,PM10,2007/12/10,8,1,6,1
FR01005,PM10,2007/12/11,14,1,12,1
FR01005,PM10,2007/12/12,23,1,21,1
FR01005,PM10,2007/12/13,44,1,42,1
FR01005,PM10,2007/12/14,-999,-1,-999,-1
FR01005,PM10,2007/12/15,64,1,62,1
FR01005,PM10,2007/12/16,71,1,70,1
FR01005,PM10,2007/12/17,99,1,99,1
FR01005,PM10,2007/12/18,85,1,84,1
FR01005,PM10,2007/12/19,63,1,64,1
FR01005,PM10,2007/12/20,-999,-1,-999,-1
FR01005,PM10,2007/12/21,-999,-1,-999,-1
FR01005,PM10,2007/12/22,135,1,134,1
FR01005,PM10,2007/12/23,154,1,147,1
FR01005,PM10,2007/12/24,157,1,140,1
FR01005,PM10,2007/12/25,56,1,54,1
FR01005,PM10,2007/12/26,55,1,48,1
FR01005,PM10,2007/12/27,32,1,31,1
FR01005,PM10,2007/12/28,30,1,28,1
FR01005,PM10,2007/12/29,13,1,12,1
FR01005,PM10,2007/12/30,11,1,11,1
FR01005,PM10,2007/12/31,14,1,13,1
FR01006,PM10,2007/01/01,-999,-1,7,1
FR01006,PM10,2007/01/02,-999,-1,11,1
FR01006,PM10,2007/01/03,-999,-1,11,1
FR01006,PM10,2007/01/04,-999,-1,9,1
FR01006,PM10,2007/01/05,11,1,11,1
FR01006,PM10,2007/01/06,4,1,4,1
FR01006,PM10,2007/01/07,6,1,6,1
FR01006,PM10,2007/01/08,7,1,8,1
FR01006,PM10,2007/01/09,8,1,6,1
FR01006,PM10,2007/01/10,15,1,12,1
FR01006,PM10,2007/01/11,12,1,10,1
FR01006,PM10,2007/01/12,28,1,29,1
FR01006,PM10,2007/01/13,6,1,4,1
FR01006,PM10,2007/01/14,18,1,13,1
FR01006,PM10,2007/01/15,30,1,20,1
FR01006,PM10,2007/01/16,35,1,28,1
FR01006,PM10,2007/01/17,21,1,15,1
FR01006,PM10,2007/01/18,6,1,5,1
FR01006,PM10,2007/01/19,6,1,8,1
FR01006,PM10,2007/01/20,10,1,7,1
FR01006,PM10,2007/01/21,10,1,9,1
FR01006,PM10,2007/01/22,22,1,19,1
FR01006,PM10,2007/01/23,9,1,12,1
FR01006,PM10,2007/01/24,20,1,23,1
FR01006,PM10,2007/01/25,28,1,23,1
FR01006,PM10,2007/01/26,37,1,24,1
FR01006,PM10,2007/01/27,32,1,23,1
FR01006,PM10,2007/01/28,23,1,13,1
FR01006,PM10,2007/01/29,23,1,16,1
FR01006,PM10,2007/01/30,32,1,21,1
FR01006,PM10,2007/01/31,25,1,16,1
FR01006,PM10,2007/02/01,31,1,22,1
FR01006,PM10,2007/02/02,36,1,25,1
FR01006,PM10,2007/02/03,21,1,16,1
FR01006,PM10,2007/02/04,23,1,14,1
FR01006,PM10,2007/02/05,28,1,15,1
FR01006,PM10,2007/02/06,31,1,14,1
FR01006,PM10,2007/02/07,21,1,9,1
FR01006,PM10,2007/02/08,15,1,10,1
FR01006,PM10,2007/02/09,14,1,12,1
FR01006,PM10,2007/02/10,12,1,9,1
FR01006,PM10,2007/02/11,11,1,12,1
FR01006,PM10,2007/02/12,8,1,13,1
FR01006,PM10,2007/02/13,12,1,15,1
FR01006,PM10,2007/02/14,16,1,17,1
FR01006,PM10,2007/02/15,27,1,23,1
FR01006,PM10,2007/02/16,30,1,-999,-1
FR01006,PM10,2007/02/17,36,1,19,1
FR01006,PM10,2007/02/18,52,1,35,1
FR01006,PM10,2007/02/19,65,1,41,1
FR01006,PM10,2007/02/20,62,1,43,1
FR01006,PM10,2007/02/21,46,1,29,1
FR01006,PM10,2007/02/22,36,1,26,1
