station,pollutant,date,day_mean,validity
FR26005,O3,2003/10/31,29,1
FR26005,O3,2003/11/01,33,1
FR26005,O3,2003/11/02,27,1
FR26005,O3,2003/11/03,20,1
FR26005,O3,2003/11/04,14,1
FR26005,O3,2003/11/05,11,1
FR26005,O3,2003/11/06,7,1
FR26005,O3,2003/11/07,15,1
FR26005,O3,2003/11/08,8,1
FR26005,O3,2003/11/09,6,1
FR26005,O3,2003/11/10,12,1
FR26005,O3,2003/11/11,7,1
FR26005,O3,2003/11/12,2,1
FR26005,O3,2003/11/13,22,1
FR26005,O3,2003/11/14,1,1
FR26005,O3,2003/11/15,7,1
FR26005,O3,2003/11/16,18,1
FR26005,O3,2003/11/17,26,1
FR26005,O3,2003/11/18,6,1
FR26005,O3,2003/11/19,14,1
FR26005,O3,2003/11/20,6,1
FR26005,O3,2003/11/21,2,1
FR26005,O3,2003/11/22,20,1
FR26005,O3,2003/11/23,17,1
FR26005,O3,2003/11/24,8,1
FR26005,O3,2003/11/25,5,1
FR26005,O3,2003/11/26,13,1
FR26005,O3,2003/11/27,18,1
FR26005,O3,2003/11/28,36,1
FR26005,O3,2003/11/29,24,1
FR26005,O3,2003/11/30,21,1
FR26005,O3,2003/12/01,9,1
FR26005,O3,2003/12/02,3,1
FR26005,O3,2003/12/03,12,1
FR26005,O3,2003/12/04,1,1
FR26005,O3,2003/12/05,2,1
FR26005,O3,2003/12/06,7,1
FR26005,O3,2003/12/07,38,1
FR26005,O3,2003/12/08,8,1
FR26005,O3,2003/12/09,2,1
FR26005,O3,2003/12/10,1,1
FR26005,O3,2003/12/11,1,1
FR26005,O3,2003/12/12,0,1
FR26005,O3,2003/12/13,15,1
FR26005,O3,2003/12/14,43,1
FR26005,O3,2003/12/15,36,1
FR26005,O3,2003/12/16,18,1
FR26005,O3,2003/12/17,12,1
FR26005,O3,2003/12/18,3,1
FR26005,O3,2003/12/19,3,1
FR26005,O3,2003/12/20,9,1
FR26005,O3,2003/12/21,49,1
FR26005,O3,2003/12/22,42,1
FR26005,O3,2003/12/23,25,1
FR26005,O3,2003/12/24,18,1
FR26005,O3,2003/12/25,8,1
FR26005,O3,2003/12/26,8,1
FR26005,O3,2003/12/27,20,1
FR26005,O3,2003/12/28,50,1
FR26005,O3,2003/12/29,19,1
FR26005,O3,2003/12/30,18,1
FR26005,O3,2003/12/31,20,1
FR26007,O3,2003/01/01,14,1
FR26007,O3,2003/01/02,32,1
FR26007,O3,2003/01/03,30,1
FR26007,O3,2003/01/04,33,1
FR26007,O3,2003/01/05,25,1
FR26007,O3,2003/01/06,18,1
FR26007,O3,2003/01/07,11,1
FR26007,O3,2003/01/08,9,1
FR26007,O3,2003/01/09,6,1
FR26007,O3,2003/01/10,10,1
FR26007,O3,2003/01/11,28,1
FR26007,O3,2003/01/12,44,1
FR26007,O3,2003/01/13,6,1
FR26007,O3,2003/01/14,2,1
FR26007,O3,2003/01/15,-999,-1
FR26007,O3,2003/01/16,-999,-1
FR26007,O3,2003/01/17,-999,-1
FR26007,O3,2003/01/18,22,1
FR26007,O3,2003/01/19,-999,-1
FR26007,O3,2003/01/20,9,1
FR26007,O3,2003/01/21,20,1
FR26007,O3,2003/01/22,27,1
FR26007,O3,2003/01/23,27,1
FR26007,O3,2003/01/24,32,1
FR26007,O3,2003/01/25,22,1
FR26007,O3,2003/01/26,6,1
FR26007,O3,2003/01/27,3,1
FR26007,O3,2003/01/28,37,1
FR26007,O3,2003/01/29,46,1
FR26007,O3,2003/01/30,42,1
FR26007,O3,2003/01/31,41,1
FR26007,O3,2003/02/01,20,1
FR26007,O3,2003/02/02,11,1
FR26007,O3,2003/02/03,30,1
FR26007,O3,2003/02/04,47,1
FR26007,O3,2003/02/05,45,1
FR26007,O3,2003/02/06,33,1
FR26007,O3,2003/02/07,4,1
FR26007,O3,2003/02/08,14,1
FR26007,O3,2003/02/09,30,1
FR26007,O3,2003/02/10,16,1
FR26007,O3,2003/02/11,16,1
FR26007,O3,2003/02/12,18,1
FR26007,O3,2003/02/13,27,1
FR26007,O3,2003/02/14,27,1
FR26007,O3,2003/02/15,36,1
FR26007,O3,2003/02/16,42,1
FR26007,O3,2003/02/17,34,1
FR26007,O3,2003/02/18,33,1
FR26007,O3,2003/02/19,22,1
FR26007,O3,2003/02/20,22,1
FR26007,O3,2003/02/21,18,1
FR26007,O3,2003/02/22,23,1
FR26007,O3,2003/02/23,33,1
FR26007,O3,2003/02/24,35,1
FR26007,O3,2003/02/25,24,1
FR26007,O3,2003/02/26,27,1
FR26007,O3,2003/02/27,22,1
FR26007,O3,2003/02/28,14,1
FR26007,O3,2003/03/01,22,1
FR26007,O3,2003/03/02,51,1
FR26007,O3,2003/03/03,37,1
FR26007,O3,2003/03/04,13,1
FR26007,O3,2003/03/05,9,1
FR26007,O3,2003/03/06,27,1
FR26007,O3,2003/03/07,22,1
FR26007,O3,2003/03/08,40,1
FR26007,O3,2003/03/09,30,1
FR26007,O3,2003/03/10,25,1
FR26007,O3,2003/03/11,18,1
FR26007,O3,2003/03/12,23,1
FR26007,O3,2003/03/13,44,1
FR26007,O3,2003/03/14,58,1
FR26007,O3,2003/03/15,53,1
FR26007,O3,2003/03/16,62,1
FR26007,O3,2003/03/17,58,1
FR26007,O3,2003/03/18,43,1
FR26007,O3,2003/03/19,46,1
FR26007,O3,2003/03/20,48,1
FR26007,O3,2003/03/21,32,1
FR26007,O3,2003/03/22,45,1
FR26007,O3,2003/03/23,63,1
FR26007,O3,2003/03/24,58,1
FR26007,O3,2003/03/25,71,1
FR26007,O3,2003/03/26,64,1
FR26007,O3,2003/03/27,58,1
FR26007,O3,2003/03/28,50,1
FR26007,O3,2003/03/29,48,1
FR26007,O3,2003/03/30,47,1
FR26007,O3,2003/03/31,63,1
FR26007,O3,2003/04/01,58,1
FR26007,O3,2003/04/02,62,1
FR26007,O3,2003/04/03,58,1
FR26007,O3,2003/04/04,58,1
FR26007,O3,2003/04/05,55,1
FR26007,O3,2003/04/06,70,1
FR26007,O3,2003/04/07,61,1
FR26007,O3,2003/04/08,54,1
FR26007,O3,2003/04/09,59,1
FR26007,O3,2003/04/10,41,1
FR26007,O3,2003/04/11,50,1
FR26007,O3,2003/04/12,36,1
FR26007,O3,2003/04/13,53,1
FR26007,O3,2003/04/14,46,1
FR26007,O3,2003/04/15,74,1
FR26007,O3,2003/04/16,87,1
FR26007,O3,2003/04/17,93,1
FR26007,O3,2003/04/18,108,1
FR26007,O3,2003/04/19,83,1
FR26007,O3,2003/04/20,76,1
FR26007,O3,2003/04/21,57,1
FR26007,O3,2003/04/22,78,1
FR26007,O3,2003/04/23,82,1
FR26007,O3,2003/04/24,78,1
FR26007,O3,2003/04/25,75,1
FR26007,O3,2003/04/26,53,1
FR26007,O3,2003/04/27,61,1
FR26007,O3,2003/04/28,61,1
FR26007,O3,2003/04/29,42,1
FR26007,O3,2003/04/30,28,1
FR26007,O3,2003/05/01,54,1
FR26007,O3,2003/05/02,43,1
FR26007,O3,2003/05/03,68,1
FR26007,O3,2003/05/04,64,1
FR26007,O3,2003/05/05,55,1
FR26007,O3,2003/05/06,67,1
FR26007,O3,2003/05/07,64,1
FR26007,O3,2003/05/08,63,1
FR26007,O3,2003/05/09,64,1
FR26007,O3,2003/05/10,46,1
FR26007,O3,2003/05/11,60,1
FR26007,O3,2003/05/12,51,1
FR26007,O3,2003/05/13,67,1
FR26007,O3,2003/05/14,51,1
FR26007,O3,2003/05/15,52,1
FR26007,O3,2003/05/16,65,1
FR26007,O3,2003/05/17,54,1
FR26007,O3,2003/05/18,38,1
FR26007,O3,2003/05/19,41,1
FR26007,O3,2003/05/20,62,1
FR26007,O3,2003/05/21,62,1
FR26007,O3,2003/05/22,15,1
FR26007,O3,2003/05/23,31,1
FR26007,O3,2003/05/24,59,1
FR26007,O3,2003/05/25,53,1
FR26007,O3,2003/05/26,55,1
FR26007,O3,2003/05/27,61,1
FR26007,O3,2003/05/28,71,1
FR26007,O3,2003/05/29,69,1
FR26007,O3,2003/05/30,71,1
FR26007,O3,2003/05/31,90,1
FR26007,O3,2003/06/01,92,1
FR26007,O3,2003/06/02,55,1
FR26007,O3,2003/06/03,77,1
FR26007,O3,2003/06/04,75,1
FR26007,O3,2003/06/05,54,1
FR26007,O3,2003/06/06,62,1
FR26007,O3,2003/06/07,65,1
FR26007,O3,2003/06/08,73,1
FR26007,O3,2003/06/09,63,1
FR26007,O3,2003/06/10,81,1
FR26007,O3,2003/06/11,74,1
FR26007,O3,2003/06/12,61,1
FR26007,O3,2003/06/13,76,1
FR26007,O3,2003/06/14,77,1
FR26007,O3,2003/06/15,76,1
FR26007,O3,2003/06/16,87,1
FR26007,O3,2003/06/17,85,1
FR26007,O3,2003/06/18,75,1
FR26007,O3,2003/06/19,63,1
FR26007,O3,2003/06/20,41,1
FR26007,O3,2003/06/21,90,1
FR26007,O3,2003/06/22,79,1
FR26007,O3,2003/06/23,82,1
FR26007,O3,2003/06/24,94,1
FR26007,O3,2003/06/25,102,1
FR26007,O3,2003/06/26,99,1
FR26007,O3,2003/06/27,84,1
FR26007,O3,2003/06/28,83,1
FR26007,O3,2003/06/29,96,1
FR26007,O3,2003/06/30,69,1
FR26007,O3,2003/07/01,45,1
FR26007,O3,2003/07/02,49,1
FR26007,O3,2003/07/03,61,1
FR26007,O3,2003/07/04,49,1
FR26007,O3,2003/07/05,54,1
FR26007,O3,2003/07/06,73,1
FR26007,O3,2003/07/07,76,1
FR26007,O3,2003/07/08,99,1
FR26007,O3,2003/07/09,101,1
FR26007,O3,2003/07/10,91,1
FR26007,O3,2003/07/11,86,1
FR26007,O3,2003/07/12,99,1
FR26007,O3,2003/07/13,107,1
FR26007,O3,2003/07/14,106,1
FR26007,O3,2003/07/15,109,1
FR26007,O3,2003/07/16,76,1
FR26007,O3,2003/07/17,53,1
FR26007,O3,2003/07/18,70,1
FR26007,O3,2003/07/19,101,1
FR26007,O3,2003/07/20,97,1
FR26007,O3,2003/07/21,71,1
FR26007,O3,2003/07/22,82,1
FR26007,O3,2003/07/23,95,1
FR26007,O3,2003/07/24,68,1
FR26007,O3,2003/07/25,67,1
FR26007,O3,2003/07/26,51,1
FR26007,O3,2003/07/27,35,1
FR26007,O3,2003/07/28,33,1
FR26007,O3,2003/07/29,61,1
FR26007,O3,2003/07/30,45,1
FR26007,O3,2003/07/31,55,1
FR26007,O3,2003/08/01,97,1
FR26007,O3,2003/08/02,113,1
FR26007,O3,2003/08/03,110,1
FR26007,O3,2003/08/04,112,1
FR26007,O3,2003/08/05,121,1
FR26007,O3,2003/08/06,123,1
FR26007,O3,2003/08/07,116,1
FR26007,O3,2003/08/08,98,1
FR26007,O3,2003/08/09,115,1
FR26007,O3,2003/08/10,103,1
FR26007,O3,2003/08/11,112,1
FR26007,O3,2003/08/12,134,1
FR26007,O3,2003/08/13,117,1
FR26007,O3,2003/08/14,91,1
FR26007,O3,2003/08/15,80,1
FR26007,O3,2003/08/16,62,1
FR26007,O3,2003/08/17,82,1
FR26007,O3,2003/08/18,61,1
FR26007,O3,2003/08/19,79,1
FR26007,O3,2003/08/20,70,1
FR26007,O3,2003/08/21,89,1
FR26007,O3,2003/08/22,95,1
FR26007,O3,2003/08/23,79,1
FR26007,O3,2003/08/24,78,1
FR26007,O3,2003/08/25,96,1
FR26007,O3,2003/08/26,103,1
FR26007,O3,2003/08/27,96,1
FR26007,O3,2003/08/28,88,1
FR26007,O3,2003/08/29,53,1
FR26007,O3,2003/08/30,55,1
FR26007,O3,2003/08/31,64,1
FR26007,O3,2003/09/01,67,1
FR26007,O3,2003/09/02,59,1
FR26007,O3,2003/09/03,67,1
FR26007,O3,2003/09/04,68,1
FR26007,O3,2003/09/05,38,1
FR26007,O3,2003/09/06,42,1
FR26007,O3,2003/09/07,71,1
FR26007,O3,2003/09/08,50,1
FR26007,O3,2003/09/09,53,1
FR26007,O3,2003/09/10,36,1
FR26007,O3,2003/09/11,42,1
FR26007,O3,2003/09/12,19,1
FR26007,O3,2003/09/13,54,1
FR26007,O3,2003/09/14,66,1
FR26007,O3,2003/09/15,62,1
FR26007,O3,2003/09/16,59,1
FR26007,O3,2003/09/17,82,1
FR26007,O3,2003/09/18,81,1
FR26007,O3,2003/09/19,73,1
FR26007,O3,2003/09/20,81,1
FR26007,O3,2003/09/21,69,1
FR26007,O3,2003/09/22,44,1
FR26007,O3,2003/09/23,43,1
FR26007,O3,2003/09/24,44,1
FR26007,O3,2003/09/25,38,1
FR26007,O3,2003/09/26,43,1
FR26007,O3,2003/09/27,61,1
FR26007,O3,2003/09/28,52,1
FR26007,O3,2003/09/29,44,1
FR26007,O3,2003/09/30,30,1
FR26007,O3,2003/10/01,12,1
FR26007,O3,2003/10/02,18,1
FR26007,O3,2003/10/03,43,1
FR26007,O3,2003/10/04,40,1
FR26007,O3,2003/10/05,46,1
FR26007,O3,2003/10/06,41,1
FR26007,O3,2003/10/07,40,1
FR26007,O3,2003/10/08,27,1
FR26007,O3,2003/10/09,21,1
FR26007,O3,2003/10/10,31,1
FR26007,O3,2003/10/11,30,1
FR26007,O3,2003/10/12,29,1
FR26007,O3,2003/10/13,12,1
FR26007,O3,2003/10/14,-999,-1
FR26007,O3,2003/10/15,33,1
FR26007,O3,2003/10/16,24,1
FR26007,O3,2003/10/17,16,1
FR26007,O3,2003/10/18,15,1
FR26007,O3,2003/10/19,15,1
FR26007,O3,2003/10/20,20,1
FR26007,O3,2003/10/21,26,1
FR26007,O3,2003/10/22,19,1
FR26007,O3,2003/10/23,14,1
FR26007,O3,2003/10/24,16,1
FR26007,O3,2003/10/25,17,1
FR26007,O3,2003/10/26,17,1
FR26007,O3,2003/10/27,28,1
FR26007,O3,2003/10/28,5,1
FR26007,O3,2003/10/29,6,1
FR26007,O3,2003/10/30,35,1
FR26007,O3,2003/10/31,21,1
FR26007,O3,2003/11/01,28,1
FR26007,O3,2003/11/02,19,1
FR26007,O3,2003/11/03,15,1
FR26007,O3,2003/11/04,14,1
FR26007,O3,2003/11/05,7,1
FR26007,O3,2003/11/06,6,1
FR26007,O3,2003/11/07,13,1
FR26007,O3,2003/11/08,5,1
FR26007,O3,2003/11/09,3,1
FR26007,O3,2003/11/10,12,1
FR26007,O3,2003/11/11,3,1
FR26007,O3,2003/11/12,4,1
FR26007,O3,2003/11/13,23,1
FR26007,O3,2003/11/14,1,1
FR26007,O3,2003/11/15,4,1
FR26007,O3,2003/11/16,12,1
FR26007,O3,2003/11/17,28,1
FR26007,O3,2003/11/18,2,1
FR26007,O3,2003/11/19,8,1
FR26007,O3,2003/11/20,2,1
FR26007,O3,2003/11/21,0,1
FR26007,O3,2003/11/22,13,1
FR26007,O3,2003/11/23,5,1
FR26007,O3,2003/11/24,5,1
FR26007,O3,2003/11/25,3,1
FR26007,O3,2003/11/26,10,1
FR26007,O3,2003/11/27,21,1
FR26007,O3,2003/11/28,32,1
FR26007,O3,2003/11/29,17,1
FR26007,O3,2003/11/30,10,1
FR26007,O3,2003/12/01,8,1
FR26007,O3,2003/12/02,1,1
FR26007,O3,2003/12/03,9,1
FR26007,O3,2003/12/04,0,1
FR26007,O3,2003/12/05,0,1
FR26007,O3,2003/12/06,4,1
FR26007,O3,2003/12/07,35,1
FR26007,O3,2003/12/08,4,1
FR26007,O3,2003/12/09,0,1
FR26007,O3,2003/12/10,0,1
FR26007,O3,2003/12/11,0,1
FR26007,O3,2003/12/12,7,1
FR26007,O3,2003/12/13,23,1
FR26007,O3,2003/12/14,63,1
FR26007,O3,2003/12/15,54,1
FR26007,O3,2003/12/16,29,1
FR26007,O3,2003/12/17,24,1
FR26007,O3,2003/12/18,10,1
FR26007,O3,2003/12/19,8,1
FR26007,O3,2003/12/20,13,1
FR26007,O3,2003/12/21,59,1
FR26007,O3,2003/12/22,53,1
FR26007,O3,2003/12/23,32,1
FR26007,O3,2003/12/24,28,1
FR26007,O3,2003/12/25,14,1
FR26007,O3,2003/12/26,12,1
FR26007,O3,2003/12/27,23,1
FR26007,O3,2003/12/28,57,1
FR26007,O3,2003/12/29,29,1
FR26007,O3,2003/12/30,27,1
FR26007,O3,2003/12/31,28,1
FR26010,O3,2003/01/01,45,1
FR26010,O3,2003/01/02,59,1
FR26010,O3,2003/01/03,64,1
FR26010,O3,2003/01/04,62,1
FR26010,O3,2003/01/05,50,1
FR26010,O3,2003/01/06,48,1
FR26010,O3,2003/01/07,38,1
FR26010,O3,2003/01/08,30,1
FR26010,O3,2003/01/09,25,1
FR26010,O3,2003/01/10,27,1
FR26010,O3,2003/01/11,37,1
FR26010,O3,2003/01/12,56,1
FR26010,O3,2003/01/13,24,1
FR26010,O3,2003/01/14,8,1
FR26010,O3,2003/01/15,5,1
FR26010,O3,2003/01/16,36,1
FR26010,O3,2003/01/17,18,1
FR26010,O3,2003/01/18,5,1
FR26010,O3,2003/01/19,17,1
FR26010,O3,2003/01/20,14,1
FR26010,O3,2003/01/21,31,1
FR26010,O3,2003/01/22,33,1
FR26010,O3,2003/01/23,29,1
FR26010,O3,2003/01/24,35,1
FR26010,O3,2003/01/25,31,1
FR26010,O3,2003/01/26,18,1
FR26010,O3,2003/01/27,8,1
FR26010,O3,2003/01/28,37,1
FR26010,O3,2003/01/29,45,1
FR26010,O3,2003/01/30,40,1
FR26010,O3,2003/01/31,43,1
FR26010,O3,2003/02/01,23,1
FR26010,O3,2003/02/02,15,1
FR26010,O3,2003/02/03,38,1
FR26010,O3,2003/02/04,43,1
FR26010,O3,2003/02/05,42,1
FR26010,O3,2003/02/06,34,1
FR26010,O3,2003/02/07,13,1
FR26010,O3,2003/02/08,17,1
FR26010,O3,2003/02/09,24,1
FR26010,O3,2003/02/10,17,1
FR26010,O3,2003/02/11,21,1
FR26010,O3,2003/02/12,18,1
FR26010,O3,2003/02/13,26,1
FR26010,O3,2003/02/14,28,1
FR26010,O3,2003/02/15,36,1
FR26010,O3,2003/02/16,37,1
FR26010,O3,2003/02/17,32,1
FR26010,O3,2003/02/18,44,1
FR26010,O3,2003/02/19,56,1
FR26010,O3,2003/02/20,58,1
FR26010,O3,2003/02/21,44,1
FR26010,O3,2003/02/22,52,1
FR26010,O3,2003/02/23,67,1
FR26010,O3,2003/02/24,76,1
FR26010,O3,2003/02/25,61,1
FR26010,O3,2003/02/26,68,1
FR26010,O3,2003/02/27,62,1
FR26010,O3,2003/02/28,50,1
FR26010,O3,2003/03/01,47,1
FR26010,O3,2003/03/02,74,1
FR26010,O3,2003/03/03,65,1
FR26010,O3,2003/03/04,37,1
FR26010,O3,2003/03/05,29,1
FR26010,O3,2003/03/06,58,1
FR26010,O3,2003/03/07,53,1
FR26010,O3,2003/03/08,75,1
FR26010,O3,2003/03/09,76,1
FR26010,O3,2003/03/10,70,1
FR26010,O3,2003/03/11,58,1
FR26010,O3,2003/03/12,58,1
FR26010,O3,2003/03/13,66,1
FR26010,O3,2003/03/14,79,1
FR26010,O3,2003/03/15,72,1
FR26010,O3,2003/03/16,83,1
FR26010,O3,2003/03/17,90,1
FR26010,O3,2003/03/18,72,1
FR26010,O3,2003/03/19,81,1
FR26010,O3,2003/03/20,83,1
FR26010,O3,2003/03/21,61,1
FR26010,O3,2003/03/22,77,1
FR26010,O3,2003/03/23,95,1
FR26010,O3,2003/03/24,95,1
FR26010,O3,2003/03/25,102,1
FR26010,O3,2003/03/26,100,1
FR26010,O3,2003/03/27,82,1
FR26010,O3,2003/03/28,75,1
FR26010,O3,2003/03/29,81,1
FR26010,O3,2003/03/30,77,1
FR26010,O3,2003/03/31,92,1
FR26010,O3,2003/04/01,88,1
FR26010,O3,2003/04/02,84,1
FR26010,O3,2003/04/03,82,1
FR26010,O3,2003/04/04,78,1
FR26010,O3,2003/04/05,80,1
FR26010,O3,2003/04/06,86,1
FR26010,O3,2003/04/07,78,1
FR26010,O3,2003/04/08,77,1
FR26010,O3,2003/04/09,83,1
FR26010,O3,2003/04/10,66,1
FR26010,O3,2003/04/11,74,1
FR26010,O3,2003/04/12,68,1
FR26010,O3,2003/04/13,81,1
FR26010,O3,2003/04/14,74,1
FR26010,O3,2003/04/15,104,1
FR26010,O3,2003/04/16,118,1
FR26010,O3,2003/04/17,125,1
FR26010,O3,2003/04/18,127,1
FR26010,O3,2003/04/19,99,1
FR26010,O3,2003/04/20,98,1
FR26010,O3,2003/04/21,88,1
FR26010,O3,2003/04/22,113,1
FR26010,O3,2003/04/23,113,1
FR26010,O3,2003/04/24,110,1
FR26010,O3,2003/04/25,109,1
FR26010,O3,2003/04/26,77,1
FR26010,O3,2003/04/27,85,1
FR26010,O3,2003/04/28,88,1
FR26010,O3,2003/04/29,71,1
FR26010,O3,2003/04/30,59,1
FR26010,O3,2003/05/01,81,1
FR26010,O3,2003/05/02,77,1
FR26010,O3,2003/05/03,95,1
FR26010,O3,2003/05/04,99,1
FR26010,O3,2003/05/05,94,1
FR26010,O3,2003/05/06,95,1
FR26010,O3,2003/05/07,91,1
FR26010,O3,2003/05/08,87,1
FR26010,O3,2003/05/09,87,1
FR26010,O3,2003/05/10,65,1
FR26010,O3,2003/05/11,80,1
FR26010,O3,2003/05/12,77,1
FR26010,O3,2003/05/13,87,1
FR26010,O3,2003/05/14,75,1
FR26010,O3,2003/05/15,80,1
FR26010,O3,2003/05/16,103,1
FR26010,O3,2003/05/17,81,1
FR26010,O3,2003/05/18,60,1
FR26010,O3,2003/05/19,67,1
FR26010,O3,2003/05/20,89,1
FR26010,O3,2003/05/21,88,1
FR26010,O3,2003/05/22,39,1
FR26010,O3,2003/05/23,58,1
FR26010,O3,2003/05/24,88,1
FR26010,O3,2003/05/25,76,1
FR26010,O3,2003/05/26,85,1
FR26010,O3,2003/05/27,97,1
FR26010,O3,2003/05/28,109,1
FR26010,O3,2003/05/29,106,1
FR26010,O3,2003/05/30,111,1
FR26010,O3,2003/05/31,123,1
FR26010,O3,2003/06/01,136,1
FR26010,O3,2003/06/02,86,1
FR26010,O3,2003/06/03,115,1
FR26010,O3,2003/06/04,111,1
FR26010,O3,2003/06/05,89,1
FR26010,O3,2003/06/06,91,1
FR26010,O3,2003/06/07,97,1
FR26010,O3,2003/06/08,103,1
FR26010,O3,2003/06/09,90,1
FR26010,O3,2003/06/10,117,1
FR26010,O3,2003/06/11,109,1
FR26010,O3,2003/06/12,103,1
FR26010,O3,2003/06/13,120,1
FR26010,O3,2003/06/14,116,1
FR26010,O3,2003/06/15,112,1
FR26010,O3,2003/06/16,125,1
FR26010,O3,2003/06/17,115,1
FR26010,O3,2003/06/18,101,1
FR26010,O3,2003/06/19,91,1
FR26010,O3,2003/06/20,69,1
FR26010,O3,2003/06/21,125,1
FR26010,O3,2003/06/22,118,1
FR26010,O3,2003/06/23,114,1
FR26010,O3,2003/06/24,125,1
FR26010,O3,2003/06/25,134,1
FR26010,O3,2003/06/26,133,1
FR26010,O3,2003/06/27,114,1
FR26010,O3,2003/06/28,112,1
FR26010,O3,2003/06/29,132,1
FR26010,O3,2003/06/30,95,1
FR26010,O3,2003/07/01,74,1
FR26010,O3,2003/07/02,73,1
FR26010,O3,2003/07/03,86,1
FR26010,O3,2003/07/04,72,1
FR26010,O3,2003/07/05,82,1
FR26010,O3,2003/07/06,107,1
FR26010,O3,2003/07/07,118,1
FR26010,O3,2003/07/08,144,1
FR26010,O3,2003/07/09,139,1
FR26010,O3,2003/07/10,125,1
FR26010,O3,2003/07/11,123,1
FR26010,O3,2003/07/12,135,1
FR26010,O3,2003/07/13,137,1
FR26010,O3,2003/07/14,138,1
FR26010,O3,2003/07/15,159,1
FR26010,O3,2003/07/16,112,1
FR26010,O3,2003/07/17,80,1
FR26010,O3,2003/07/18,102,1
FR26010,O3,2003/07/19,144,1
FR26010,O3,2003/07/20,133,1
FR26010,O3,2003/07/21,105,1
FR26010,O3,2003/07/22,115,1
FR26010,O3,2003/07/23,127,1
FR26010,O3,2003/07/24,93,1
FR26010,O3,2003/07/25,97,1
FR26010,O3,2003/07/26,74,1
FR26010,O3,2003/07/27,62,1
FR26010,O3,2003/07/28,57,1
FR26010,O3,2003/07/29,92,1
FR26010,O3,2003/07/30,75,1
FR26010,O3,2003/07/31,83,1
FR26010,O3,2003/08/01,134,1
FR26010,O3,2003/08/02,148,1
FR26010,O3,2003/08/03,153,1
FR26010,O3,2003/08/04,158,1
FR26010,O3,2003/08/05,168,1
FR26010,O3,2003/08/06,171,1
FR26010,O3,2003/08/07,169,1
FR26010,O3,2003/08/08,145,1
FR26010,O3,2003/08/09,152,1
FR26010,O3,2003/08/10,148,1
FR26010,O3,2003/08/11,162,1
FR26010,O3,2003/08/12,175,1
FR26010,O3,2003/08/13,158,1
FR26010,O3,2003/08/14,135,1
FR26010,O3,2003/08/15,106,1
FR26010,O3,2003/08/16,93,1
FR26010,O3,2003/08/17,111,1
FR26010,O3,2003/08/18,89,1
FR26010,O3,2003/08/19,112,1
FR26010,O3,2003/08/20,101,1
FR26010,O3,2003/08/21,122,1
FR26010,O3,2003/08/22,130,1
FR26010,O3,2003/08/23,110,1
FR26010,O3,2003/08/24,109,1
FR26010,O3,2003/08/25,130,1
FR26010,O3,2003/08/26,135,1
FR26010,O3,2003/08/27,136,1
FR26010,O3,2003/08/28,125,1
FR26010,O3,2003/08/29,85,1
FR26010,O3,2003/08/30,79,1
FR26010,O3,2003/08/31,90,1
FR26010,O3,2003/09/01,103,1
FR26010,O3,2003/09/02,88,1
FR26010,O3,2003/09/03,93,1
FR26010,O3,2003/09/04,104,1
FR26010,O3,2003/09/05,77,1
FR26010,O3,2003/09/06,88,1
FR26010,O3,2003/09/07,98,1
FR26010,O3,2003/09/08,80,1
FR26010,O3,2003/09/09,81,1
FR26010,O3,2003/09/10,67,1
FR26010,O3,2003/09/11,69,1
FR26010,O3,2003/09/12,41,1
FR26010,O3,2003/09/13,83,1
FR26010,O3,2003/09/14,92,1
FR26010,O3,2003/09/15,95,1
FR26010,O3,2003/09/16,97,1
FR26010,O3,2003/09/17,127,1
FR26010,O3,2003/09/18,143,1
FR26010,O3,2003/09/19,128,1
FR26010,O3,2003/09/20,133,1
FR26010,O3,2003/09/21,117,1
FR26010,O3,2003/09/22,85,1
FR26010,O3,2003/09/23,74,1
FR26010,O3,2003/09/24,69,1
FR26010,O3,2003/09/25,72,1
FR26010,O3,2003/09/26,92,1
FR26010,O3,2003/09/27,101,1
FR26010,O3,2003/09/28,81,1
FR26010,O3,2003/09/29,72,1
FR26010,O3,2003/09/30,72,1
FR26010,O3,2003/10/01,45,1
FR26010,O3,2003/10/02,47,1
FR26010,O3,2003/10/03,79,1
FR26010,O3,2003/10/04,67,1
FR26010,O3,2003/10/05,69,1
FR26010,O3,2003/10/06,69,1
FR26010,O3,2003/10/07,73,1
FR26010,O3,2003/10/08,62,1
FR26010,O3,2003/10/09,50,1
FR26010,O3,2003/10/10,63,1
FR26010,O3,2003/10/11,61,1
FR26010,O3,2003/10/12,58,1
FR26010,O3,2003/10/13,40,1
FR26010,O3,2003/10/14,-999,-1
FR26010,O3,2003/10/15,54,1
FR26010,O3,2003/10/16,45,1
FR26010,O3,2003/10/17,42,1
FR26010,O3,2003/10/18,40,1
FR26010,O3,2003/10/19,40,1
FR26010,O3,2003/10/20,42,1
FR26010,O3,2003/10/21,55,1
FR26010,O3,2003/10/22,44,1
FR26010,O3,2003/10/23,-999,-1
FR26010,O3,2003/10/24,-999,-1
FR26010,O3,2003/10/25,-999,-1
FR26010,O3,2003/10/26,-999,-1
FR26010,O3,2003/10/27,-999,-1
FR26010,O3,2003/10/28,30,1
FR26010,O3,2003/10/29,31,1
FR26010,O3,2003/10/30,67,1
FR26010,O3,2003/10/31,55,1
FR26010,O3,2003/11/01,53,1
FR26010,O3,2003/11/02,51,1
FR26010,O3,2003/11/03,60,1
